"","date","ID_RSSD","Name","total_interest_income","total_noninterest_income","total_interest_expense","total_noninterest_expense","chargeoffs","total_loans_and_leases","Assets"
"1160",20110331,1074156,"BB&T CORP                     ",0.0106745951031131,0.00389305548697745,0.0024907552015161,0.00809726911482017,0.416037209490326,105294428,"  157,039,118"
"1161",20110331,1111435,"STATE STREET CORP             ",0.00431538898153199,0.0105221720763794,0.000926183008616715,0.00999772469254419,0.151410396439002,12738227,"  170,236,334"
"1162",20110331,1119794,"U S BC                        ",0.00995306008437626,0.00643417174486775,0.00208051062408897,0.00738773911424187,0.448095221480658,200627000,"  311,462,000"
"1163",20110331,1132449,"CITIZENS FNCL GROUP           ",0.00796868948611471,0.00299397760547276,0.00187955315513731,0.00603926183595381,0.415017022068412,86931856,"  131,971,261"
"1164",20110331,1199611,"NORTHERN TR CORP              ",0.00374499509922187,0.00721836494849543,0.00121558071954903,0.00704459341237016,0.127228110940121,27794958,"   92,679,160"
"1165",20110331,1245415,"HARRIS FC                     ",0.00493417222204328,0.00368049965997117,0.00151848860541522,0.0064055827201206,0.433562757754065,27410334,"   73,983,433"
"1166",20110331,1275216,"AMERICAN EXPRESS CO           ",0.0158264824208501,0.0375231764911667,0.00438691621479797,0.0362987580899073,1.02375750667553,94749000,"  142,925,000"
"1167",20110331,1378434,"UNIONBANCAL CORP              ",0.0087128148144327,0.00262396202703432,0.00105623892881745,0.00761121479046497,0.150567390680595,48308601,"   80,641,792"
"1168",20110331,1562859,"ALLY FNCL                     ",0.010869064615668,0.00992492976557822,0.00983857596831391,0.010201261916824,0.245450772993352,113261000,"  173,704,000"
"1169",20110331,1574834,NA,NA,NA,NA,NA,NA,NA,NA
"1170",20110331,1575569,NA,NA,NA,NA,NA,NA,NA,NA
"1171",20110331,1951350,"CITIGROUP                     ",0.00935099072550525,0.00448913269484012,0.00299925814309881,0.00660945726365184,1.1946228488474,667491000,"1,947,815,000"
"1172",20110331,2162966,"MORGAN STANLEY                ",0.00224950220345976,0.00902192696592261,0.00221482088293858,0.00807835586622578,0.00433181719731427,46170000,"  836,185,000"
"1173",20110331,2277860,"CAPITAL ONE FC                ",0.0188704792214046,0.00465913141558817,0.00306928384099571,0.0106430028447834,1.25687356647066,125705484,"  199,300,238"
"1174",20110331,2380443,"GOLDMAN SACHS GROUP THE       ",0.00333700779135078,0.0113383275966795,0.00134337328101248,0.0089440378972673,0,50799000,"  933,471,000"
"1175",20110331,2816906,"TAUNUS CORP                   ",0.00422693898538341,0.00538638557648441,0.00175177256698955,0.00544183736997185,0.0642786185940513,51339000,"  396,741,000"
"1176",20110331,3232316,"HSBC NORTH AMER HOLD          ",0.00859062225912669,0.00330749097062371,0.00299958826313747,0.00539683154648136,1.64642142767424,139388492,"  368,635,927"
"1177",20110331,3242838,"REGIONS FC                    ",0.00834943716948491,0.00554729532336343,0.00178464414826645,0.0085394161028326,0.608191057814433,83966542,"  131,798,824"
"1178",20110331,3587146,"BANK OF NY MELLON CORP        ",0.00325241680452862,0.0109839404886503,0.000637728785201691,0.0101136282641398,0.0492661930197583,38566000,"  266,571,000"
"1179",20110331,3606542,NA,NA,NA,NA,NA,NA,NA,NA
"1180",20110331,3846375,"DISCOVER FS                   ",0.025216018312246,0.00688149840440391,0.00578567331190126,0.00955471869064374,1.53159850301655,52072720,"   64,694,631"
"1181",20110331,3981856,NA,NA,NA,NA,NA,NA,NA,NA
"1182",20110331,4846998,NA,NA,NA,NA,NA,NA,NA,NA
"1183",20110331,5006575,NA,NA,NA,NA,NA,NA,NA,NA
"1184",20110331,5280254,NA,NA,NA,NA,NA,NA,NA,NA
"1185",20110630,1037003,"M&T BK CORP                   ",0.00885473048453569,0.00538131114385071,0.00131293884760016,0.00743275638266647,0.129449393823629,55349815,"   77,727,154"
"1186",20110630,1039502,"JPMORGAN CHASE & CO           ",0.00698026138926919,0.00628592945231453,0.00169087630031459,0.00747519543663687,0.50126492584822,722572000,"2,246,764,000"
"1187",20110630,1068025,"KEYCORP                       ",0.00816828084169681,0.00514430792292474,0.0018290970148078,0.00770159556869003,0.387308417555108,55079877,"   88,858,600"
"1188",20110630,1068191,"HUNTINGTON BSHRS              ",0.00941090731337634,0.00466785707735295,0.00167411752515394,0.00804402801664293,0.333771752555207,39012888,"   53,050,039"
"1189",20110630,1069778,"PNC FNCL SVC GROUP            ",0.0096734445999587,0.00535573793097402,0.0015043803064055,0.00826401988903027,0.39771494950931,146881831,"  263,259,894"
"1190",20110630,1070345,"FIFTH THIRD BC                ",0.00962899969279298,0.00566963007726383,0.00162808890159592,0.00813330582548981,0.432818242212258,79152856,"  110,804,760"
"1191",20110630,1073757,"BANK OF AMER CORP             ",0.00801792777845001,0.000134282011895222,0.00256216842411685,0.0100900187263729,0.672199334209845,982840307,"2,264,435,837"
"1192",20110630,1074156,"BB&T CORP                     ",0.0106074539567658,0.00428277828782912,0.00210583574678275,0.00815282582562109,0.470151144983869,104341339,"  159,309,671"
"1193",20110630,1111435,"STATE STREET CORP             ",0.00380901797932238,0.0100094753057322,0.000782988353711651,0.00938515568736007,0.209468471787402,12719814,"  188,984,931"
"1194",20110630,1119794,"U S BC                        ",0.00972032635863298,0.00667551749284766,0.00196650398598827,0.00752008576575229,0.427161436870565,198988000,"  320,874,000"
"1195",20110630,1132449,"CITIZENS FNCL GROUP           ",0.0081733112238249,0.00301162284856118,0.00170538319266635,0.00636969564059112,0.355291904867299,87286537,"  131,799,704"
"1196",20110630,1199611,"NORTHERN TR CORP              ",0.0036928274361837,0.00731987341582015,0.00116671478011586,0.00721674016609063,0.0610712350670735,28330850,"   97,398,269"
"1197",20110630,1245415,"HARRIS FC                     ",0.00493019241225797,0.00349096348436319,0.00161178984392921,0.00643892891430125,0.637446553991952,26449590,"   75,329,920"
"1198",20110630,1275216,"AMERICAN EXPRESS CO           ",0.0154600173141287,0.0404019059174784,0.00417856728992986,0.0373208089924404,0.906929103056382,97141000,"  146,701,000"
"1199",20110630,1378434,"UNIONBANCAL CORP              ",0.0088238736398132,0.0026214210754114,0.00112953583192701,0.00723698747728324,0.251608842246584,48874276,"   80,093,962"
"1200",20110630,1562859,"ALLY FNCL                     ",0.0108503038196871,0.00976583244358233,0.00903353476177965,0.0107440927055325,0.172697162593961,119863000,"  178,889,000"
"1201",20110630,1574834,NA,NA,NA,NA,NA,NA,NA,NA
"1202",20110630,1575569,NA,NA,NA,NA,NA,NA,NA,NA
"1203",20110630,1951350,"CITIGROUP                     ",0.00953069212000658,0.00412700229885527,0.00308439119177605,0.00696045130750588,0.933161662583526,671052000,"1,956,626,000"
"1204",20110630,2162966,"MORGAN STANLEY                ",0.00206320335794171,0.0114053977925891,0.00244117643518424,0.00882699546311934,0.015852885225111,50464000,"  830,747,000"
"1205",20110630,2277860,"CAPITAL ONE FC                ",0.01856373071893,0.00435963668811509,0.00281987595357275,0.0113873769766982,1.02783412594238,128582518,"  199,753,113"
"1206",20110630,2380443,"GOLDMAN SACHS GROUP THE       ",0.00393622651495105,0.00623884967007828,0.00197824992104073,0.00649066573338227,0,51398000,"  937,192,000"
"1207",20110630,2816906,"TAUNUS CORP                   ",0.00439561505862033,0.00295709423645595,0.00204255401730591,0.00453873938999925,0.0351298340115343,68318000,"  412,229,000"
"1208",20110630,3232316,"HSBC NORTH AMER HOLD          ",0.00860092601225999,0.00364767213820498,0.00308243066739678,0.00591353160263241,1.38178447239645,134216590,"  365,376,588"
"1209",20110630,3242838,"REGIONS FC                    ",0.00829465217667636,0.00496420993578383,0.00167803547900569,0.00832668234385351,0.705792719947572,82312127,"  130,907,840"
"1210",20110630,3587146,"BANK OF NY MELLON CORP        ",0.00303654345601931,0.0100507620871481,0.000636165691649833,0.00923751934730712,0.0518300960090826,40517000,"  304,952,000"
"1211",20110630,3606542,NA,NA,NA,NA,NA,NA,NA,NA
"1212",20110630,3846375,"DISCOVER FS                   ",0.0252414796276744,0.00757987255933672,0.00548006390865319,0.0101249971483514,1.32172368687799,52143879,"   64,304,907"
"1213",20110630,3981856,NA,NA,NA,NA,NA,NA,NA,NA
"1214",20110630,4846998,NA,NA,NA,NA,NA,NA,NA,NA
"1215",20110630,5006575,NA,NA,NA,NA,NA,NA,NA,NA
"1216",20110630,5280254,NA,NA,NA,NA,NA,NA,NA,NA
"1217",20110930,1037003,"M&T BK CORP                   ",0.00925141282754544,0.00460418809535218,0.0013309378541075,0.00825265719125185,0.113998445413404,58330620,"   77,863,891"
"1218",20110930,1039502,"JPMORGAN CHASE & CO           ",0.00664325278258287,0.00487104890706086,0.00146030997186839,0.0067454701123517,0.437861791111475,720547000,"2,289,240,000"
"1219",20110930,1068025,"KEYCORP                       ",0.00787717951240305,0.00539736854305723,0.00173220683423595,0.00774235575051475,0.348932654306578,54519403,"   89,405,605"
"1220",20110930,1068191,"HUNTINGTON BSHRS              ",0.00909221091721928,0.00458281057792065,0.00153715874038289,0.00794485763370172,0.310302667511806,39518513,"   54,978,707"
"1221",20110930,1069778,"PNC FNCL SVC GROUP            ",0.00938560080989046,0.00490756510943837,0.00131856350484839,0.00794768524560359,0.35362815819814,148144877,"  269,555,466"
"1222",20110930,1070345,"FIFTH THIRD BC                ",0.00935170290319004,0.00527966030574839,0.00137044823938118,0.00823656179687138,0.367710665071546,80013181,"  114,904,741"
"1223",20110930,1073757,"BANK OF AMER CORP             ",0.00727136563014865,0.00609830371100613,0.00241419753677309,0.00801760089505466,0.665823146551452,983281827,"2,221,386,576"
"1224",20110930,1074156,"BB&T CORP                     ",0.0104324156443528,0.0035711957895402,0.00199121060744394,0.00762730634870021,0.44170142053836,105658252,"  167,676,889"
"1225",20110930,1111435,"STATE STREET CORP             ",0.00352142845403333,0.00890122742986342,0.000732253272025273,0.00868232132661771,0.260510857411895,12353036,"  207,175,585"
"1226",20110930,1119794,"U S BC                        ",0.00969282821582294,0.00657597814267237,0.00192039159025992,0.007472564752636,0.374096057263207,203691000,"  330,141,000"
"1227",20110930,1132449,"CITIZENS FNCL GROUP           ",0.00819568113920178,0.00279265660296163,0.00159907068137167,0.00634074965859524,0.372682792389586,87604796,"  130,660,891"
"1228",20110930,1199611,"NORTHERN TR CORP              ",0.00361149170253803,0.00748297775814648,0.000939174318497672,0.0073075322991604,0.123765949684742,28469058,"   96,098,241"
"1229",20110930,1245415,"BMO FNCL CORP                 ",0.00859122307265067,0.00302575480033788,0.00136576190194745,0.0074228608597613,0.28482779845577,55724361.5555556,"  117,917,556"
"1230",20110930,1275216,"AMERICAN EXPRESS CO           ",0.0156212953617082,0.0395613030842913,0.00413903359323664,0.0379422703039582,0.821711116548405,98088000,"  147,619,000"
"1231",20110930,1378434,"UNIONBANCAL CORP              ",0.00836012085564509,0.00215711457635356,0.00115274169004363,0.00713654541100706,0.114648621081173,50249187,"   84,013,618"
"1232",20110930,1562859,"ALLY FNCL                     ",0.0108158016223702,0.00595198839279826,0.00867792213502165,0.00890874716964541,0.166213604952019,122132000,"  181,956,000"
"1233",20110930,1574834,NA,NA,NA,NA,NA,NA,NA,NA
"1234",20110930,1575569,NA,NA,NA,NA,NA,NA,NA,NA
"1235",20110930,1951350,"CITIGROUP                     ",0.0094168777556932,0.00417408749622932,0.00293906173166005,0.00680478018504209,0.825505774965517,671346000,"1,935,992,000"
"1236",20110930,2162966,"MORGAN STANLEY                ",0.00220142677614257,0.012145586013518,0.00202153875957778,0.00780688832728046,0.0824733547623076,47288000,"  794,939,000"
"1237",20110930,2277860,"CAPITAL ONE FC                ",0.0192103916683941,0.00311077031525633,0.00275817710866036,0.0113953142071075,0.912459334925055,129605995,"  200,148,496"
"1238",20110930,2380443,"GOLDMAN SACHS GROUP THE       ",0.00354144501911875,0.00230162325008164,0.0017728292585297,0.00487923061527604,0,50942000,"  949,330,000"
"1239",20110930,2816906,"TAUNUS CORP                   ",0.00460268963107551,0.00128990902332082,0.00179694047240619,0.00485226469668748,0.00193813473912706,51596000,"  380,647,000"
"1240",20110930,3232316,"HSBC NORTH AMER HOLD          ",0.000347550335709884,-0.000312734205897058,0.0024269347425455,0.000620522525550128,2.34892588603571,132998364,"  343,719,996"
"1241",20110930,3242838,"REGIONS FC                    ",0.0081940632825727,0.00545710370025219,0.00157117472441192,0.00792208740300773,0.671302958171862,81426574,"  129,761,507"
"1242",20110930,3587146,"BANK OF NY MELLON CORP        ",0.00283299275496935,0.00900365347699548,0.000433463372345037,0.00857947860548641,0.044456519054558,40489000,"  322,980,000"
"1243",20110930,3606542,NA,NA,NA,NA,NA,NA,NA,NA
"1244",20110930,3846375,"DISCOVER FS                   ",0.0246343054796794,0.00711524689535202,0.00505993793632489,0.00968887119711071,1.07492583491228,53452711,"   68,124,551"
"1245",20110930,3981856,NA,NA,NA,NA,NA,NA,NA,NA
"1246",20110930,4846998,NA,NA,NA,NA,NA,NA,NA,NA
"1247",20110930,5006575,NA,NA,NA,NA,NA,NA,NA,NA
"1248",20110930,5280254,NA,NA,NA,NA,NA,NA,NA,NA
"1249",20111231,1037003,"M&T BK CORP                   ",0.00918840617688295,0.00519864878584003,0.00125723319098191,0.00925781970902089,0.149376528569507,59076885,"   77,924,287"
"1250",20111231,1039502,"JPMORGAN CHASE & CO           ",0.00666521904923312,0.00415616261333785,0.00129005663361862,0.00647058511990509,0.465395338340484,726694000,"2,265,792,000"
"1251",20111231,1068025,"KEYCORP                       ",0.0078696120688077,0.00461109897323727,0.00159558244431654,0.00801732072406961,0.326895651838634,55009297,"   88,762,571"
"1252",20111231,1068191,"HUNTINGTON BSHRS              ",0.00908931264955285,0.0040635877050655,0.0012892958563655,0.00801885714793645,0.303143631094692,39822707,"   54,450,652"
"1253",20111231,1069778,"PNC FNCL SVC GROUP            ",0.00933702713912947,0.004877266354191,0.00123291147685943,0.0100730025698143,0.315501864800727,152599415,"  271,407,158"
"1254",20111231,1070345,"FIFTH THIRD BC                ",0.00906436833564346,0.00475978047562777,0.00121849788346531,0.00854085725769124,0.340497744733415,82278078,"  116,249,689"
"1255",20111231,1073757,"BANK OF AMER CORP             ",0.00729038475450266,0.00464809215122152,0.00220529145441547,0.00911163638649382,0.556928309353648,982792562,"2,136,577,907"
"1256",20111231,1074156,"BB&T CORP                     ",0.010136757684448,0.00285851768881595,0.0018209948769755,0.00730427973892482,0.396792600746049,108522941,"  174,579,294"
"1257",20111231,1111435,"STATE STREET CORP             ",0.00353970062385885,0.00770236652789142,0.000736597119059101,0.00824050296517927,0,10929681,"  216,435,818"
"1258",20111231,1119794,"U S BC                        ",0.00946719118433974,0.00711215387419808,0.00177289325594934,0.00786482497456795,0.340416654813719,210918000,"  340,122,000"
"1259",20111231,1132449,"CITIZENS FNCL GROUP           ",0.00784447845537845,0.00301017925031081,0.0015576855075453,0.00691295934963433,0.447998573791142,87033536,"  129,810,542"
"1260",20111231,1199611,"NORTHERN TR CORP              ",0.0035396404438673,0.00681843450282772,0.000827269076441062,0.00767666430804383,0.098541745476609,28779681,"  100,223,739"
"1261",20111231,1245415,"BMO FNCL CORP                 ",0.00796561704624565,0.00358103371755204,0.00119283444968732,0.00719290044374229,0.30741103195103,54915726,"  117,374,209"
"1262",20111231,1275216,"AMERICAN EXPRESS CO           ",0.0150716147971078,0.0394423174167449,0.00402566443164579,0.0365527703532471,0.776038801940097,99995000,"  152,273,000"
"1263",20111231,1378434,"UNIONBANCAL CORP              ",0.00822008492830284,0.00169152523676793,0.00109969045147268,0.0068917295164491,0.102079152375188,52385819,"   89,677,054"
"1264",20111231,1562859,"ALLY FNCL                     ",0.0100945892349736,0.00631319305222782,0.00716618040954259,0.0100076605870944,0.154022638118999,124657000,"  184,059,000"
"1265",20111231,1574834,NA,NA,NA,NA,NA,NA,NA,NA
"1266",20111231,1575569,NA,NA,NA,NA,NA,NA,NA,NA
"1267",20111231,1951350,"CITIGROUP                     ",0.00953530592706676,0.00282515724075954,0.00287318598115779,0.00740870003276627,0.779748282901075,671627000,"1,873,878,000"
"1268",20111231,2162966,"MORGAN STANLEY                ",0.00223763765205401,0.00706496083467352,0.00189359086169052,0.00794374701626088,0,46807000,"  749,898,000"
"1269",20111231,2277860,"CAPITAL ONE FC                ",0.0179929460543587,0.0042025503496886,0.00251720908320802,0.0128051633125308,0.930076890099107,132198425,"  206,103,658"
"1270",20111231,2380443,"GOLDMAN SACHS GROUP THE       ",0.0032899651192247,0.0054020815876707,0.00169965292437735,0.00562834111709418,0,46387000,"  923,718,000"
"1271",20111231,2816906,"TAUNUS CORP                   ",0.00451602172877371,0.00336023589307008,0.00182106743869402,0.00694599097359452,0.0215574025725167,41749000,"  354,737,000"
"1272",20111231,3232316,"HSBC NORTH AMER HOLD          ",0.00556118602454439,0.00189009681209276,0.00221107436428471,0.00497111059211519,0.836026422357885,133552956,"  329,088,434"
"1273",20111231,3242838,"REGIONS FC                    ",0.00789099357624874,-0.00195816750971726,0.00138352718353426,0.00325432745102285,0.587726257619074,79840571,"  127,049,907"
"1274",20111231,3587146,"BANK OF NY MELLON CORP        ",0.00283922613438594,0.00849005350022867,0.000445067880525364,0.00867728895341521,0.0565150556108147,44236000,"  325,793,000"
"1275",20111231,3606542,NA,NA,NA,NA,NA,NA,NA,NA
"1276",20111231,3846375,"DISCOVER FS                   ",0.0248500734294572,0.00726305568725041,0.0049350334745122,0.0100358916497203,0.936157488583997,56886155,"   69,483,014"
"1277",20111231,3981856,NA,NA,NA,NA,NA,NA,NA,NA
"1278",20111231,4846998,NA,NA,NA,NA,NA,NA,NA,NA
"1279",20111231,5006575,NA,NA,NA,NA,NA,NA,NA,NA
"1280",20111231,5280254,NA,NA,NA,NA,NA,NA,NA,NA
"1281",20120331,1037003,"M&T BK CORP                   ",0.00901816978820741,0.00468586928522845,0.00118339523197021,0.00786240639163249,0.0996564303395997,60483804,"   79,184,027"
"1282",20120331,1039502,"JPMORGAN CHASE & CO           ",0.00635730922469274,0.00603276320122198,0.00130809718623339,0.00802357074758508,0.386987560242149,737233000,"2,320,164,000"
"1283",20120331,1068025,"KEYCORP                       ",0.00781078137207397,0.00531807429259676,0.00149784418967184,0.00794730095251042,0.294378911325684,55756032,"   87,569,856"
"1284",20120331,1068191,"HUNTINGTON BSHRS              ",0.00868872713817116,0.00500833496579806,0.00112275871064148,0.00829729353514976,0.268959582421535,40398635,"   55,876,654"
"1285",20120331,1069778,"PNC FNCL SVC GROUP            ",0.00876888813678903,0.00472366065447929,0.00103271295563639,0.00822488399683276,0.289834565538547,161090862,"  296,119,070"
"1286",20120331,1070345,"FIFTH THIRD BC                ",0.00931210074107429,0.006209768911486,0.00122227316378237,0.0083884288776281,0.301776113951188,83757126,"  116,154,886"
"1287",20120331,1073757,"BANK OF AMER CORP             ",0.00715708645830818,0.00481397428820352,0.00211710785100947,0.0087847572693329,0.500213634342628,956599475,"2,180,055,682"
"1288",20120331,1074156,"BB&T CORP                     ",0.00997436399745115,0.00469303640279859,0.00175670199030861,0.007644220439751,0.355752011821457,110403311,"  174,751,894"
"1289",20120331,1111435,"STATE STREET CORP             ",0.00408335070139862,0.00951474505967713,0.000748415655866233,0.00977989133405509,0,10762400,"  187,609,651"
"1290",20120331,1119794,"U S BC                        ",0.00948462563313985,0.00659991430969416,0.00175489051009209,0.00754192075407469,0.317455877828434,214518000,"  340,762,000"
"1291",20120331,1132449,"RBS CITIZENS FNCL GRP         ",0.00777730602189966,0.00305283077636176,0.00141231039696949,0.00735975846782993,0.300818586889155,87330375,"  129,963,640"
"1292",20120331,1199611,"NORTHERN TR CORP              ",0.00372237886936429,0.0077658015357441,0.000923024114014531,0.00788283749574966,0.0502139272655335,28615567,"   91,604,324"
"1293",20120331,1245415,"BMO FNCL CORP                 ",0.00771952966437782,0.00356612733054546,0.0011773596903926,0.00741313790103575,0.379843188859244,54728637,"  117,450,938"
"1294",20120331,1275216,"AMERICAN EXPRESS CO           ",0.011225308926292,0.0425258919054074,0.00378344234033873,0.0358801931858558,0.787501836524805,102095000,"  151,978,000"
"1295",20120331,1378434,"UNIONBANCAL CORP              ",0.008154470573868,0.00196253100776138,0.00105039037082588,0.00666488493043782,0.116994091027551,54160855,"   92,325,675"
"1296",20120331,1562859,"ALLY FNCL                     ",0.0107217601287899,0.00832304802790448,0.00771129594848404,0.0091011537429568,0.146124117665847,125236000,"  186,350,000"
"1297",20120331,1574834,NA,NA,NA,NA,NA,NA,NA,NA
"1298",20120331,1575569,NA,NA,NA,NA,NA,NA,NA,NA
"1299",20120331,1951350,"CITIGROUP                     ",0.00905924276764881,0.00292426082184792,0.00270671556549166,0.00665698770277866,0.732411478565909,671617000,"1,944,423,000"
"1300",20120331,2162966,"MORGAN STANLEY                ",0.00214844500211259,0.00878839481197905,0.00204985723979873,0.0086155461377924,0.00398334959867753,50209000,"  781,030,000"
"1301",20120331,2277860,"CAPITAL ONE FC                ",0.0135107193247995,0.00458562274176444,0.00191868092949537,0.00844162170047675,0.772284445604523,153644814,"  294,573,731"
"1302",20120331,2380443,"GOLDMAN SACHS GROUP THE       ",0.00298564891081635,0.00940164021458826,0.00146338848023111,0.00759868673499317,0,52875000,"  951,217,000"
"1303",20120331,2816906,NA,NA,NA,NA,NA,NA,NA,NA
"1304",20120331,3232316,"HSBC NORTH AMER HOLDS         ",0.00558246122976631,0.00125839989023596,0.00241112021844022,0.00398082500292149,0.853422377186039,133792953,"  337,473,011"
"1305",20120331,3242838,"REGIONS FC                    ",0.00777058866509242,0.0039616379837303,0.00130902448373283,0.00698372715995919,0.479208248331012,78303744,"  128,281,787"
"1306",20120331,3587146,"BANK OF NY MELLON CORP        ",0.00303134275159312,0.00944712971815175,0.000486347298607248,0.00917730690180115,0.0231433266217686,43209000,"  300,197,000"
"1307",20120331,3606542,NA,NA,NA,NA,NA,NA,NA,NA
"1308",20120331,3846375,"DISCOVER FS                   ",0.0239770653461505,0.00624138073258038,0.004661269768116,0.00966795973027144,0.898651820915583,56865294,"   71,208,923"
"1309",20120331,3981856,"SANTANDER HOLDS USA           ",0.00785855536511283,0.00378964863545843,0.00262808793546402,0.00473721762667246,0.305131035576277,51437901,"   82,891,062"
"1310",20120331,4846998,NA,NA,NA,NA,NA,NA,NA,NA
"1311",20120331,5006575,NA,NA,NA,NA,NA,NA,NA,NA
"1312",20120331,5280254,NA,NA,NA,NA,NA,NA,NA,NA
"1313",20120630,1037003,"M&T BK CORP                   ",0.00912541213793197,0.00478470752863889,0.0011063936952526,0.00749690229442141,0.103777739724969,61826361,"   80,805,775"
"1314",20120630,1039502,"JPMORGAN CHASE & CO           ",0.00617820872555724,0.00435954738256862,0.00128943744197968,0.00653670115355091,0.364001219605562,744503000,"2,290,146,000"
"1315",20120630,1068025,"KEYCORP                       ",0.00762882334050684,0.00553357297892642,0.00143319067484988,0.00817029473714889,0.265994774955657,55645078,"   86,741,424"
"1316",20120630,1068191,"HUNTINGTON BSHRS              ",0.0087345664856547,0.00433868177041048,0.00103470396169158,0.00781545167923845,0.273560297002275,41578402,"   56,622,959"
"1317",20120630,1069778,"PNC FNCL SVC GROUP            ",0.00933183800457411,0.00347364449029201,0.000903300447564969,0.0086759083514629,0.264871792817155,174464406,"  299,712,018"
"1318",20120630,1070345,"FIFTH THIRD BC                ",0.00911050327752885,0.00542404130158817,0.00112825777867997,0.00800287962165491,0.258970872652013,84506801,"  117,087,604"
"1319",20120630,1073757,"BANK OF AMER CORP             ",0.00660425172609762,0.0055377877755091,0.00205473804027123,0.00791547543062488,0.473336380450556,947402563,"2,162,083,396"
"1320",20120630,1074156,"BB&T CORP                     ",0.0096755563560712,0.00510428614513919,0.00148981087549,0.00761881355858912,0.34826294930878,111759807,"  178,529,372"
"1321",20120630,1111435,"STATE STREET CORP             ",0.00391871044946599,0.00887464734061425,0.000568386395307026,0.00884545619477538,0,11304078,"  200,368,976"
"1322",20120630,1119794,"U S BC                        ",0.00914095419328531,0.00672828598613565,0.00161410901182547,0.00737109782066966,0.287590755165011,219409000,"  353,136,000"
"1323",20120630,1132449,"RBS CITIZENS FNCL GRP         ",0.0075511610106572,0.00280056050030315,0.00117986673297258,0.00608003369664683,0.335720757574982,88445529,"  129,313,757"
"1324",20120630,1199611,"NORTHERN TR CORP              ",0.00340500717292446,0.00777029321462678,0.000714555719365107,0.00756128561377773,0.0555552859755063,29057541,"   94,455,895"
"1325",20120630,1245415,"BMO FNCL CORP                 ",0.00860356033944507,0.00367943662840266,0.00118253787052121,0.00766159546272772,0.429940499916293,54260764,"  112,165,541"
"1326",20120630,1275216,"AMERICAN EXPRESS CO           ",0.0112395914101743,0.0460034386272461,0.00370158109429255,0.0380473991167448,0.741293435919301,103198000,"  148,315,000"
"1327",20120630,1378434,"UNIONBANCAL CORP              ",0.0086308861797372,0.0016132045864203,0.00109234868202954,0.00680267103877537,0.0802532537108372,54949797,"   87,939,869"
"1328",20120630,1562859,"ALLY FNCL                     ",0.0109206989247312,0.00772289426523297,0.00735887096774194,0.0162522401433692,0.137936501644932,126145000,"  178,560,000"
"1329",20120630,1574834,NA,NA,NA,NA,NA,NA,NA,NA
"1330",20120630,1575569,NA,NA,NA,NA,NA,NA,NA,NA
"1331",20120630,1951350,"CITIGROUP                     ",0.00892587392007414,0.00366823884357075,0.00276187598848079,0.00662683261925298,0.676049845393073,668146000,"1,916,451,000"
"1332",20120630,2162966,"MORGAN STANLEY                ",0.00187570890173503,0.00941327985870728,0.00198258690183389,0.0080211939074196,0,52448000,"  748,517,000"
"1333",20120630,2277860,"CAPITAL ONE FC                ",0.0155563211971029,0.00348410307676723,0.00207165755064588,0.0105496236161458,0.567501819825361,193871625,"  296,698,168"
"1334",20120630,2380443,"GOLDMAN SACHS GROUP THE       ",0.00322661886802792,0.00582835694286819,0.00168285771791005,0.00589474394113265,0,57350000,"  948,981,000"
"1335",20120630,2816906,NA,NA,NA,NA,NA,NA,NA,NA
"1336",20120630,3232316,"HSBC NORTH AMER HOLDS         ",0.00566947391821633,0.00312380628677625,0.00265425979584047,0.0061490233272712,1.89169945972307,115584428,"  313,208,602"
"1337",20120630,3242838,"REGIONS FC                    ",0.00813211600303222,0.0042448684153483,0.00126379030310631,0.00706760696976535,0.405466394355136,77776606,"  122,344,664"
"1338",20120630,3587146,"BANK OF NY MELLON CORP        ",0.00268389361251475,0.00855093951405489,0.000429665042815214,0.00922266936972374,0.0255861555638258,42992000,"  330,490,000"
"1339",20120630,3606542,NA,NA,NA,NA,NA,NA,NA,NA
"1340",20120630,3846375,"DISCOVER FS                   ",0.0233163576496514,0.00662297788234988,0.00430382308009438,0.010509126221083,0.857382341589345,56585840,"   73,255,567"
"1341",20120630,3981856,"SANTANDER HOLDS USA           ",0.00778423983830172,0.0030410417602242,0.00263573027730067,0.00500970442378591,0.286854685256062,52517183,"   82,943,616"
"1342",20120630,4846998,NA,NA,NA,NA,NA,NA,NA,NA
"1343",20120630,5006575,NA,NA,NA,NA,NA,NA,NA,NA
"1344",20120630,5280254,NA,NA,NA,NA,NA,NA,NA,NA
"1345",20120930,1037003,"M&T BK CORP                   ",0.00918603762633452,0.00531256510133721,0.00101287382874324,0.00734738963955953,0.0789477221755651,63454649,"   81,085,124"
"1346",20120930,1039502,"JPMORGAN CHASE & CO           ",0.00589329009289686,0.00594153925155216,0.00114290194564732,0.00667087698015409,0.42341277427589,742774000,"2,321,284,000"
"1347",20120930,1068025,"KEYCORP                       ",0.00767589416229626,0.00625545002998318,0.00112680916253818,0.00843123532913324,0.277542654445127,56629854,"   87,302,272"
"1348",20120930,1068191,"HUNTINGTON BSHRS              ",0.00872217989830448,0.00440267172191414,0.000947646298035186,0.00815011604627677,0.314773343331103,41940019,"   56,443,000"
"1349",20120930,1069778,"PNC FNCL SVC GROUP            ",0.00886794820616689,0.0054782141986116,0.000899373649580655,0.00877252088916126,0.271895158171465,176863760,"  301,077,311"
